311,9171.79
312,8462.71
313,8280.66
314,8824.55
315,8477.07
316,7995.97
317,10946.1
318,8100.88
319,8515.47
320,8224.74
321,8957.33
322,9318.5
323,8224.74
324,8393.92
325,9144.43
326,7580.29
327,8423.11
328,9011.58
329,9802.48
330,8111.27
331,9026.91
332,8689.95
333,8530.84
334,9007.44
335,8586.06
336,9023.23
337,10196.7
338,8702.88
339,8669.67
340,8530.59
341,9167.68
342,8769.55
343,9279.55
344,8325.32
345,7897.01
346,8472.86
347,7711.89
348,8530.59
349,9290.21
350,8949.29
351,9832.94
352,8397.37
353,8828.68
354,8812.02
355,8056.6
356,10946.1
357,7503.48
358,8515.47
359,8422.57
360,9185.72
361,9278.75
362,8418.72
363,9318.5
364,8612.94
365,8782.25
366,8686.96
367,8103.54
368,9279.55
369,8743.17
370,8235.06
371,7547.22
372,7711.89
373,9099.6
374,8702.88
375,8530.59
376,8958.62
377,7503.48
378,8885.33
379,8263.72
380,8781.28
381,9802.48
382,9832.94
383,8585.07
384,9061.53
385,8684.75
386,8463.36
387,8331.79
388,9007.45
389,8743.17
390,8530.84
391,8958.62
392,9271.44
393,8391.39
394,8747.24
395,9419.85
396,8100.88
397,7580.29
398,8462.71
399,8167.55
400,8418.73
401,9419.85
402,8031.1
403,8062.85
404,8235.59
405,8769.55
406,8678.71
407,9104.91
408,7553.93
409,8136.99
410,9061.53
411,8049.26
412,8807.05
413,8684.75
414,8789.09
415,8249.93
416,8477.07
417,9271.44
418,9192.96
419,8426.75
420,8132.56
421,8472.86
422,9802.49
423,8393.92
424,8885.65
425,8488.37
426,8686.96
427,9036.49
428,7503.48
429,9011.58
430,8437.29
431,8001.1
432,8781.28
433,9168.94
434,7553.93
435,7377.34
436,9419.85
437,9133.52
438,7836.5
439,8747.24
440,8949.56
441,9168.94
442,9452.05
443,8003.19
444,8054.91
445,9322.4
446,8146.56
447,8234.74
448,8617.33
449,8743.17
450,9429.08
451,8885.65
452,8601.28
453,8234.74
454,8138.73
455,8678.72
456,8823.88
457,9318.5
458,8414.87
459,8393.92
460,8010.75
461,9307.81
462,8263.72
463,8437.29
464,8877.81
465,8733.26
466,9055.11
467,8100.88
468,9171.79
469,8117.91
470,8452.34
471,8149.15
472,9133.52
473,9054.81
474,8601.28
475,8136.99
476,9191.81
477,9832.94
478,8290.87
479,7903.45
480,9026.92
481,9011.58
482,9229.72
483,8100.88
484,8167.55
485,8958.62
486,8684.75
487,8136.99
488,8423.7
489,8436.39
490,8477.07
491,8008.23
492,8678.72
493,9163.47
494,7683.07
495,10946.1
496,8840.41
497,9192.97
498,9144.43
499,8885.65
500,8437.3
501,9171.8
502,9061.53
503,9023.24
504,8458.74
505,8117.91
506,8411.26
507,8823.88
508,8411.26
509,9907.87
510,8280.66
511,8008.24
512,9233.41
513,8249.93
514,8461.17
515,8031.11
516,8146.56
517,8010.75
518,7992.03
519,8423.7
520,8001.1
521,8530.59
522,9832.95
523,8978.93
524,9229.73
525,8947.29
526,8463.37
527,9055.11
528,8138.73
529,8103.54
530,8372.74
531,9168.94
532,8149.15
533,8249.93
534,8463.37
535,8879.92
536,8530.59
537,8100.89
538,9056.96
539,9278.76
540,9171.8
541,8818.81
542,8393.93
543,9085.97
544,9492.94
545,8146.56
546,8949.56
547,9458.64
548,7836.5
549,9290.21
550,8905.18
551,9322.4
552,8477.07
553,8054.91
554,9290.21
555,8423.12
556,8044.87
557,8149.15
558,8117.91
559,8149.15
560,8840.41
561,10196.7
562,8395.84
563,8422.58
564,9452.05
565,7503.48
566,9809.85
567,8325.33
568,8554.61
569,9452.05
570,8769.56
571,8621.1
572,8477.07
573,8515.48
574,8423.7
575,9229.73
576,8391.39
577,9116.11
578,9452.05
579,8689.96
580,9279.56
581,9163.47
582,9085.97
583,8530.84
584,8661.73
585,9271.44
586,9346.51
587,8924.24
588,9116.11
589,8031.11
590,8947.3
591,8237.67
592,8949.56
593,7836.5
594,8003.19
595,8436.78
596,8565.89
597,8704.38
598,8477.07
599,9036.5
600,8235.07
601,8949.56
602,8617.14
603,8898.21
604,8782.26
605,8684.75
606,8284.34
607,9419.86
608,8044.87
609,8530.84
610,9492.95
611,9529.35
612,9278.76
613,8695.28
614,7995.98
615,8586.07
616,8393.93
617,8530.84
618,8957.34
619,8530.84
620,9290.22
621,8393.93
622,8601.28
623,9802.49
624,9163.47
625,8789.07
626,8812.03
627,8001.1
628,7553.94
629,8621.1
630,8689.96
631,8689.96
632,9036.5
633,7992.03
634,8411.27
635,8463.37
636,8743.17
637,8414.88
638,8733.27
639,9191.81
640,9452.06
641,8733.09
642,8379.53
643,8530.6
644,8565.89
645,8905.18
646,8263.73
647,8452.35
648,9809.85
649,9116.11
650,8325.33
651,8617.34
652,8924.25
653,8488.38
654,8379.53
655,8111.28
656,8054.91
657,9089.98
658,7580.3
659,8392.61
660,9233.41
661,7711.9
662,8280.67
663,9007.46
664,8010.76
665,8146.56
666,8612.95
667,8138.74
668,9185.73
669,8391.4
670,8235.6
671,9492.95
672,8437.3
673,8426.76
674,8372.74
675,8423.71
676,8898.21
677,7897.03
678,8686.97
679,8699.79
680,8224.75
681,9290.22
682,8422.58
683,8137
684,8003.2
685,8617.14
686,8515.48
687,8379.53
688,7553.94
689,7377.35
690,9056.97
691,8463.38
692,9222.55
693,8237.68
694,7553.94
695,8235.6
696,8743.18
697,9056.97
698,8235.6
699,8391.4
700,9419.86
701,8818.81
702,8137
703,9307.82
704,8565.9
705,8702.89
706,8339.01
707,9133.53
708,8100.9
709,8739.25
710,9573.72
711,8372.75
712,8284.34
713,8669.69
714,8209.74
715,8031.12
716,8452.35
717,8823.89
718,9009.94
719,8379.54
720,8290.88
721,9036.5
722,9429.09
723,8530.6
724,8585.08
725,9458.64
726,8263.73
727,8472.87
728,9322.41
729,9492.95
730,8898.21
731,8824.56
732,8372.75
733,7503.49
734,8339.01
735,8739.25
736,9085.98
737,8436.78
738,8823.89
739,8437.31
740,8530.6
741,8565.9
742,7711.9
743,8325.33
744,8183.79
745,8414.88
746,8924.25
747,7992.04
748,8877.82
749,8769.57
750,9009.94
751,8056.62
752,8054.04
753,8146.57
754,8406.93
755,8879.93
756,8462.73
757,9419.86
758,9056.97
759,7683.08
760,9116.12
761,8905.19
762,8733.27
763,8100.9
764,9133.53
765,8031.12
766,8586.07
767,8372.75
768,8477.08
769,8807.06
770,9055.12
771,8924.25
772,9222.55
773,9229.73
774,8818.82
775,8789.11
776,9907.87
777,8111.29
778,8789.11
779,8957.35
780,9453.89
781,8669.69
782,9099.61
783,8812.04
784,8461.17
785,9036.5
786,7897.03
787,9171.8
788,8284.35
789,9832.96
790,8235.08
791,8111.29
792,8183.79
793,9089.99
794,8224.76
795,9191.82
796,8458.75
797,9512.08
798,8789.07
799,8003.2
800,9183.72
801,9529.36
802,7836.51
803,8044.88
804,8769.57
805,8967.47
806,9279.57
807,8423.71
808,8743.18
809,8789.07
810,7683.08
811,8391.4
812,9346.52
813,8533.54
814,8056.62
815,9167.7
816,8462.73
817,8117.92
818,8411.28
819,8684.76
820,9167.7
821,9056.98
822,8224.76
823,9452.07
824,9085.98
825,9054.82
826,8290.89
827,9036.5
828,8565.9
829,8530.61
830,9036.5
831,10946.1
832,8789.07
833,8905.19
834,8044.88
835,8660.35
836,8418.74
837,8423.71
838,9573.72
839,9802.5
840,8044.88
841,8554.81
842,8898.22
843,9099.15
844,9229.73
845,8977.11
846,9183.72
847,8617.15
848,8331.81
849,8322.56
850,8628.77
851,8708.96
852,9183.72
853,8967.48
854,9026.93
855,9167.7
856,9222.55
857,7983.7
858,8458.75
859,8621.11
860,8684.76
861,8411.28
862,8957.36
863,8702.9
864,9089.99
865,9278.77
866,7992.04
867,9074.33
868,9099.15
869,8280.67
870,8423.13
871,8708.96
872,7897.04
873,7992.04
874,8747.26
875,8661.75
876,8372.75
877,9074.33
878,8372.75
879,8628.77
880,8789.08
881,8249.95
882,8554.62
883,7553.95
884,7903.46
885,8818.82
886,9055.13
887,9104.93
888,8462.73
889,8138.75
890,9278.77
891,9167.7
892,8422.59
893,8437.32
894,8372.75
895,8196.34
896,9191.82
897,7903.46
898,8678.73
899,8422.59
900,9009.95
901,8789.08
902,9026.93
903,9279.57
904,8958.63
905,9512.09
906,9061.54
907,7683.08
908,8488.39
909,8924.26
910,8414.89
911,8782.27
912,7897.04
913,9429.09
914,8823.9
915,8132.58
916,7711.91
917,8426.76
918,9458.65
919,8235.61
920,8054.93
921,8530.61
922,8339.02
923,8392.62
924,8292.8
925,8704.39
926,8957.36
927,8452.36
928,9192.99
929,9074.33
930,8879.94
931,8422.59
932,8391.41
933,9099.16
934,9054.82
935,8395.86
936,8840.43
937,8395.86
938,8138.75
939,8001.12
940,8823.9
941,8437.32
942,8554.63
943,9222.56
944,9167.7
945,9222.56
946,8417.8
947,8103.56
948,8554.81
949,8111.29
950,9026.94
951,8235.09
952,8054.93
953,7547.25
954,9307.83
955,7377.36
956,7889.15
957,9222.56
958,9611.5
959,8617.15
960,9054.83
961,7995.99
962,7547.25
963,8339.02
964,8733.1
965,8461.18
966,8167.57
967,9116.13
968,9290.23
969,9009.95
970,8530.62
971,7897.04
972,8617.15
973,9233.42
974,7683.09
975,8031.13
976,8818.83
977,9085.99
978,8978.95
979,9055.13
980,10196.7
981,8054.93
982,7377.36
983,10196.7
984,8843.75
985,8003.21
986,8280.68
987,8617.35
988,8885.35
989,8684.77
990,8196.34
991,8423.72
992,9278.77
993,8695.3
994,7903.47
995,9099.16
996,9011.61
997,9104.93
998,9023.25
999,9099.62
1000,8003.21
1001,8436.42
1002,7995.99
1003,8437.32
1004,8284.36
1005,9492.97
1006,8044.89
1007,8423.14
1008,9023.25
1009,8117.94
1010,9318.52
1011,8100.91
1012,8812.05
1013,8290.89
1014,8146.58
1015,9011.61
1016,8284.36
1017,7992.05
1018,8949.31
1019,8437.32
1020,7903.47
1021,9222.56
1022,8678.74
1023,8733.1
1024,8249.96
1025,8617.16
1026,7711.92
1027,9163.49
1028,8477.09
1029,7983.71
1030,8660.36
1031,8062.87
1032,8462.74
1033,9061.55
1034,7739.76
1035,7739.76
1036,8812.05
1037,8554.82
1038,9183.73
1039,8458.76
1040,9007.48
1041,9453.9
1042,9307.83
1043,9290.23
1044,9090
1045,9099.16
1046,10946.1
1047,8733.28
1048,8661.75
1049,7711.92
1050,8879.95
1051,8436.8
1052,7807.59
1053,8325.35
1054,7983.71
1055,9007.48
1056,8103.56
1057,9832.97
1058,8292.8
1059,9458.66
1060,9144.46
1061,8708.96
1062,8395.87
1063,7996
1064,8967.49
1065,8477.09
1066,8462.74
1067,9318.52
1068,8782.28
1069,8339.03
1070,9011.61
1071,10946.1
1072,7992.05
1073,8747.27
1074,9832.97
1075,7503.51
1076,8183.81
1077,8235.62
1078,8957.37
1079,8885.68
1080,8739.27
1081,8138.76
1082,9061.55
1083,8947.32
1084,8339.03
1085,8458.77
1086,8686.99
1087,9055.13
1088,8414.9
1089,7943.66
1090,8733.29
1091,8436.8
1092,9026.94
1093,8146.58
1094,9054.83
1095,8898.23
1096,9163.5
1097,8709.67
1098,9183.73
1099,8699.81
1100,8263.75
1101,7580.32
1102,8818.83
1103,8010.79
1104,8423.14
1105,8458.77
1106,9099.62
1107,8885.68
1108,8138.76
1109,8423.73
1110,8008.26
1111,8146.58
1112,9168.97
1113,9907.88
1114,9163.5
1115,8689.99
1116,8565.91
1117,8235.62
1118,8422.6
1119,8235.1
1120,8695.3
1121,8183.81
1122,9007.48
1123,8183.81
1124,8461.19
1125,8924.27
1126,8967.49
1127,8669.71
1128,8565.91
1129,9054.83
1130,8949.32
1131,8565.91
1132,9222.57
1133,8436.42
1134,9074.34
1135,9133.55
1136,9802.52
1137,8437.33
1138,8149.18
1139,9163.5
1140,8422.6
1141,8249.97
1142,8224.77
1143,8395.87
1144,8417.81
1145,7683.1
1146,9322.43
1147,8843.76
1148,8885.68
1149,7547.26
1150,8840.44
1151,9183.73
1152,8840.44
1153,8414.9
1154,8393.96
1155,8977.12
1156,9007.48
1157,8290.9
1158,8585.1
1159,8224.77
1160,9185.75
1161,9802.52
1162,8840.44
1163,9573.74
1164,8840.44
1165,8477.1
1166,8437.33
1167,9133.55
1168,7897.06
1169,8885.37
1170,8812.06
1171,8054.94
1172,8733.29
1173,8418.75
1174,8708.97
1175,8322.57
1176,8196.35
1177,8044.89
1178,10946.1
1179,9271.47
1180,9099.63
1181,8379.56
1182,7377.37
1183,9429.11
1184,8789.13
1185,8411.3
1186,8617.16
1187,9009.96
1188,9429.11
1189,9229.75
1190,9492.98
1191,8769.59
1192,8423.15
1193,9278.78
1194,9222.57
1195,9453.91
1196,8437.33
1197,8533.56
1198,9099.17
1199,8958.64
1200,7903.48
1201,8001.13
1202,8617.37
1203,8418.75
1204,8392.64
1205,8422.61
1206,9271.47
1207,8885.37
1208,9832.97
1209,8488.4
1210,8062.88
1211,8044.89
1212,7547.27
1213,7503.52
1214,7377.38
1215,8462.95
1216,7547.27
1217,8733.29
1218,8828.72
1219,8585.1
1220,8617.37
1221,8290.91
1222,8958.65
1223,8290.91
1224,8678.75
1225,8690
1226,9171.82
1227,8958.65
1228,9271.47
1229,8284.38
1230,8292.81
1231,9907.89
1232,8167.58
1233,8392.64
1234,9492.98
1235,9144.46
1236,8322.58
1237,9322.44
1238,8789.13
1239,8235.11
1240,8812.06
1241,8554.83
1242,8905.22
1243,8103.57
1244,8818.84
1245,8325.36
1246,9163.5
1247,8709.68
1248,7897.06
1249,9222.58
1250,8879.95
1251,8477.1
1252,8391.43
1253,9074.35
1254,9573.74
1255,9011.62
1256,8877.84
1257,9832.98
1258,7711.93
1259,8660.37
1260,8533.56
1261,8001.13
1262,8709.68
1263,8687
1264,8781.31
1265,9116.14
1266,9290.24
1267,7377.38
1268,8739.28
1269,8284.38
1270,8237.71
1271,7503.52
1272,7983.72
1273,8601.31
1274,9529.38
1275,8789.09
1276,7683.1
1277,8828.72
1278,8263.76
1279,8601.31
1280,9512.11
1281,8949.59
1282,8828.72
1283,8628.8
1284,9090.01
1285,8885.69
1286,8249.98
1287,9011.62
1288,8463.41
1289,8924.28
1290,9191.84
1291,8530.88
1292,8463.41
1293,8062.89
1294,8062.89
1295,8585.1
1296,10946.1
1297,9529.38
1298,8818.84
1299,8807.09
1300,8044.9
1301,10196.7
1302,7580.33
1303,8554.83
1304,8372.77
1305,8137.03
1306,7897.07
1307,7711.94
1308,8879.96
1309,8769.59
1310,8967.5
1311,8957.38
1312,9191.84
1313,8530.63
1314,8586.1
1315,9278.78
1316,8436.43
1317,8949.6
1318,9278.78
1319,8224.78
1320,8235.63
1321,8661.77
1322,8395.88
1323,8812.07
1324,8054.07
1325,8003.23
1326,8530.63
1327,8393.96
1328,9074.35
1329,8905.22
1330,9271.48
1331,8458.78
1332,8586.1
1333,8130.62
1334,8167.59
1335,8463.41
1336,9133.56
1337,8678.75
1338,8290.91
1339,8426.78
1340,9233.44
1341,8477.11
1342,8957.38
1343,8477.11
1344,8462.96
1345,9144.47
1346,8924.28
1347,8807.09
1348,8130.62
1349,7547.27
1350,8828.73
1351,8138.78
1352,8117.96
1353,8100.93
1354,9419.89
1355,8436.44
1356,8010.8
1357,8138.78
1358,7553.97
1359,9171.83
1360,9529.38
1361,9011.63
1362,9036.53
1363,8452.38
1364,8905.22
1365,8436.44
1366,9074.36
1367,8621.14
1368,8462.75
1369,8372.77
1370,8003.23
1371,8054.08
1372,8704.41
1373,8812.07
1374,9346.55
1375,9322.45
1376,8331.84
1377,8695.32
1378,8138.78
1379,9193.01
1380,8669.72
1381,9290.25
1382,8947.34
1383,8414.91
1384,9009.97
1385,7836.54
1386,9229.75
1387,8565.92
1388,8702.93
1389,8702.93
1390,8747.29
1391,9168.98
1392,8417.83
1393,8436.82
1394,8436.44
1395,8687.01
1396,8747.29
1397,8379.57
1398,8533.57
1399,9185.75
1400,8452.39
1401,7943.68
1402,8957.38
1403,8687.01
1404,8828.73
1405,8436.44
1406,8733.3
1407,8924.28
1408,8612.99
1409,8322.58
1410,7897.08
1411,8708.98
1412,8739.29
1413,8472.91
1414,9185.75
1415,7897.08
1416,8437.35
1417,7580.34
1418,9191.85
1419,9099.63
1420,9222.58
1421,8621.15
1422,8392.65
1423,8001.14
1424,8554.84
1425,8436.82
1426,7683.11
1427,8010.8
1428,8958.65
1429,8747.29
1430,7807.61
1431,9055.15
1432,8661.78
1433,9233.45
1434,7580.34
1435,8877.84
1436,7889.17
1437,8978.98
1438,7983.73
1439,8056.65
1440,8146.6
1441,8100.94
1442,8049.31
1443,8885.7
1444,8237.72
1445,8704.41
1446,8687.01
1447,8393.97
1448,8708.98
1449,8411.31
1450,9168.99
1451,9074.36
1452,8379.58
1453,7580.34
1454,8769.6
1455,8515.52
1456,8146.6
1457,9492.99
1458,8585.11
1459,8235.64
1460,8452.39
1461,8224.79
1462,8978.98
1463,8462.96
1464,8823.93
1465,8463.42
1466,8733.12
1467,8393.97
1468,9512.12
1469,7580.34
1470,8044.9
1471,8196.37
1472,9233.45
1473,8828.74
1474,8978.98
1475,8391.44
1476,8263.77
1477,9009.98
1478,8391.45
1479,9099.64
1480,8249.99
1481,8905.23
1482,7889.18
1483,7897.08
1484,8709.69
1485,7897.08
1486,8463.42
1487,8372.78
1488,9133.57
1489,8947.35
1490,10946.1
1491,8958.66
1492,8292.83
1493,8411.31
1494,9429.12
1495,8422.62
1496,8628.81
1497,9090.03
1498,8031.15
1499,8237.72
1500,9023.28
1501,9116.16
1502,8708.98
1503,8617.18
1504,8235.13
1505,7553.98
1506,7992.07
1507,10946.1
1508,9171.84
1509,9222.59
1510,9458.68
1511,7943.68
1512,9183.75
1513,9104.96
1514,8695.33
1515,8472.92
1516,8781.33
1517,9086.01
1518,8379.58
1519,8554.66
1520,8660.38
1521,9419.9
1522,8621.15
1523,9026.97
1524,9099.64
1525,7683.12
1526,9832.99
1527,9802.54
1528,8284.39
1529,8617.38
1530,9452.1
1531,9023.28
1532,8414.92
1533,8978.98
1534,8462.97
1535,8138.79
1536,8167.6
1537,9322.46
1538,8947.35
1539,8515.53
1540,8812.08
1541,9144.48
1542,8414.92
1543,8196.37
1544,8280.7
1545,8049.31
1546,9086.01
1547,9229.76
1548,9099.19
1549,7897.08
1550,9271.49
1551,9191.85
1552,8515.53
1553,9007.51
1554,8885.39
1555,8690.01
1556,8585.12
1557,8418.77
1558,8292.83
1559,8789.1
1560,8010.81
1561,8702.94
1562,8056.66
1563,8397.42
1564,8167.6
1565,8554.66
1566,8423.76
1567,9023.28
1568,8958.66
1569,8585.12
1570,8395.89
1571,8325.38
1572,8183.84
1573,9099.19
1574,7807.61
1575,9222.59
1576,8224.79
1577,9346.56
1578,8379.58
1579,8708.99
1580,8977.14
1581,9611.54
1582,8100.95
1583,8044.91
1584,9163.52
1585,9167.73
1586,9529.39
1587,8322.59
1588,7889.18
1589,7580.35
1590,8054.09
1591,8054.09
1592,8530.65
1593,9193.03
1594,8978.99
1595,8414.92
1596,8414.92
1597,8146.61
1598,8411.32
1599,9907.9
1600,8406.98
1601,9133.57
1602,8898.25
1603,9009.99
1604,9322.46
1605,8224.8
1606,8843.78
1607,8054.09
1608,8331.85
1609,9026.97
1610,8947.35
1611,8472.92
1612,9452.11
1613,8709.7
1614,8292.83
1615,9026.97
1616,8452.4
1617,8621.16
1618,8488.42
1619,8781.33
1620,9802.55
1621,7996.02
1622,8949.35
1623,8704.42
1624,9611.54
1625,8739.3
1626,7897.09
1627,8397.43
1628,8196.38
1629,8391.45
1630,8392.66
1631,7503.54
1632,9318.55
1633,9011.64
1634,8690.02
1635,8818.86
1636,8331.85
1637,9171.84
1638,9279.61
1639,8167.61
1640,8789.11
1641,8372.79
1642,9193.03
1643,8488.42
1644,9026.97
1645,8690.02
1646,8699.83
1647,8209.79
1648,8733.31
1649,8284.4
1650,9452.11
1651,8812.08
1652,8284.4
1653,8690.02
1654,9907.9
1655,8250
1656,8462.77
1657,9185.76
1658,8601.33
1659,7377.4
1660,8782.31
1661,8695.33
1662,8958.67
1663,9279.61
1664,8292.83
1665,7836.55
1666,9191.86
1667,8111.33
1668,8280.71
1669,8472.93
1670,9907.9
1671,9104.96
1672,8117.98
1673,8414.93
1674,9278.79
1675,9057.02
1676,8422.63
1677,7943.69
1678,8690.02
1679,8031.16
1680,9023.28
1681,8418.77
1682,8422.63
1683,8406.98
1684,8733.13
1685,8958.67
1686,9322.47
1687,8280.71
1688,8426.79
1689,8100.96
1690,8049.32
1691,7547.29
1692,9191.86
1693,8054.09
1694,9271.5
1695,8515.54
1696,8426.79
1697,8325.38
1698,8196.38
1699,8426.79
1700,8739.3
1701,9090.04
1702,10196.7
1703,9493.01
1704,9271.5
1705,8472.93
1706,8392.66
1707,8008.29
1708,9229.76
1709,8488.42
1710,8138.8
1711,9099.2
1712,8660.39
1713,8978.99
1714,8789.11
1715,8660.39
1716,8823.94
1717,8533.59
1718,10946.1
1719,7580.35
1720,9512.14
1721,8234.81
1722,8515.54
1723,8461.22
1724,7903.5
1725,9086.02
1726,8924.3
1727,8978.99
1728,9809.91
1729,9222.6
1730,8044.91
1731,9307.87
1732,8885.4
1733,8209.79
1734,8436.46
1735,7580.36
1736,8462.77
1737,9233.46
1738,7943.69
1739,8769.62
1740,9011.65
1741,7943.69
1742,9512.14
1743,7547.3
1744,10196.7
1745,7553.99
1746,9222.6
1747,8054.97
1748,8462.77
1749,7889.19
1750,7983.75
1751,8003.25
1752,8781.34
1753,8613.01
1754,8702.95
1755,7739.8
1756,9169
1757,8137.06
1758,8958.67
1759,8488.42
1760,8733.32
1761,10196.7
1762,8062.92
1763,9099.2
1764,8054.98
1765,8840.47
1766,8949.62
1767,9573.76
1768,8463.44
1769,8660.4
1770,8885.4
1771,7503.55
1772,7553.99
1773,9055.17
1774,9036.55
1775,8840.47
1776,8967.53
1777,8461.22
1778,9167.74
1779,9010
1780,8739.31
1781,8426.8
1782,9099.2
1783,9086.02
1784,8781.34
1785,8422.64
1786,9099.2
1787,9809.92
1788,8586.12
1789,9026.98
1790,8739.31
1791,8054.1
1792,8280.72
1793,9458.69
1794,9307.88
1795,8617.4
1796,8885.72
1797,8284.41
1798,8290.93
1799,8426.8
1800,8905.25
1801,8209.8
1802,8628.83
1803,8789.16
1804,8393.99
1805,9104.97
1806,9104.97
1807,8062.92
1808,8411.33
1809,8530.66
1810,8885.4
1811,8010.83
1812,8423.19
1813,7996.04
1814,8885.41
1815,8379.6
1816,7983.75
1817,8843.79
1818,8462.98
1819,8669.74
1820,8782.32
1821,9279.62
1822,9183.76
1823,8617.4
1824,9229.77
1825,8958.67
1826,8008.3
1827,7836.56
1828,9104.97
1829,8601.34
1830,8690.03
1831,8885.72
1832,10196.7
1833,7897.11
1834,8391.47
1835,9290.27
1836,9061.59
1837,8472.94
1838,9802.56
1839,8379.6
1840,8898.26
1841,9163.54
1842,8054.98
1843,9163.54
1844,9104.97
1845,8977.15
1846,8699.84
1847,9061.59
1848,8879.98
1849,9104.97
1850,8146.62
1851,8196.39
1852,8138.81
1853,9099.2
1854,8146.62
1855,8183.86
1856,8958.67
1857,8418.78
1858,7580.36
1859,9104.97
1860,9185.77
1861,8905.25
1862,9055.17
1863,7739.8
1864,9167.75
1865,9318.56
1866,8617.19
1867,8461.23
1868,8812.09
1869,8885.41
1870,9054.87
1871,10946.2
1872,8684.81
1873,9453.94
1874,8554.86
1875,9183.76
